spec_key,source_specification_id,spec_number,spec_version,spec_title,spec_type_code,spec_type_name,product_key,material_key,site_key,market_key,status_code,status_name,stage_code,stage_name,ctd_section,compendia_reference,effective_start_date,effective_end_date,effective_start_date_key,effective_end_date_key,approval_date,approval_date_key,approver_name,approved_by,supersedes_spec_id,supersedes_spec_key,is_current,valid_from,valid_to,load_timestamp
237810783650512942,SPEC-000073,QC-SPEC-2023-000073,1.3,Azithromycin Raw Material Specification,RM,Raw Material,783215336042084381,674013311627519970,114246666796624147,151224252208255654,SUP,Superseded,COM,Commercial,3.2.S.4.1,JP,2024-12-17,,20241217,,2024-11-20,20241120,Approver-2,user-32,,,True,2026-02-28T06:26:33.572733,,2026-02-28T06:26:33.572735
523982953362844131,SPEC-000074,QC-SPEC-2024-000074,1.4,Omeprazole Drug Product Specification,DP,Drug Product,63170048226902845,169057696296380816,172384463309089249,297951977983551548,SUP,Superseded,DEV,Development,3.2.S.4.1,USP,2022-06-03,,20220603,,2022-05-29,20220529,Approver-40,user-31,,,True,2026-02-28T06:26:33.572749,,2026-02-28T06:26:33.572750
209686212767714949,SPEC-000075,QC-SPEC-2025-000075,5.9,Alogliptin Excipient Specification,EXCIP,Excipient,962082109523983309,560622423693613338,612182827333231462,691862151663912276,DRA,Draft,COM,Commercial,3.2.S.4.2,,2022-02-01,,20220201,,2022-01-04,20220104,Approver-25,user-48,,,True,2026-02-28T06:26:33.572769,,2026-02-28T06:26:33.572770
1028597420068563639,SPEC-000076,QC-SPEC-2026-000076,2.5,Rivaroxaban Raw Material Specification,RM,Raw Material,478480075230804039,56238501713061133,612600359045210181,880098768958337359,SUP,Superseded,CLI,Clinical,3.2.P.5.2,USP,2024-02-02,,20240202,,2024-01-04,20240104,Approver-45,user-9,,,True,2026-02-28T06:26:33.572788,,2026-02-28T06:26:33.572789
58782716966107456,SPEC-000077,QC-SPEC-2020-000077,5.7,Montelukast Raw Material Specification,RM,Raw Material,934378378305576661,12013834813941750,192968342959973654,840331597385216703,SUP,Superseded,DEV,Development,3.2.P.5.2,USP,2021-01-30,,20210130,,2020-12-31,20201231,Approver-39,user-15,,,True,2026-02-28T06:26:33.572803,,2026-02-28T06:26:33.572804
136435932013965078,SPEC-000078,QC-SPEC-2021-000078,1.7,Carvedilol In-Process Control Specification,IPC,In-Process Control,422985908885172100,398569544264249548,1046740813346471167,1084898903644199868,DRA,Draft,COM,Commercial,3.2.S.4.2,BP,2023-01-07,,20230107,,2022-12-19,20221219,Approver-38,user-28,,,True,2026-02-28T06:26:33.572819,,2026-02-28T06:26:33.572820
758932507752463579,SPEC-000079,QC-SPEC-2022-000079,3.7,Montelukast Drug Substance Specification,DS,Drug Substance,41850826022674604,104801457788297595,1057351768623314821,297951977983551548,APP,Approved,DEV,Development,3.2.S.4.1,USP,2020-08-23,,20200823,,2020-07-25,20200725,Approver-44,user-23,,,True,2026-02-28T06:26:33.572836,,2026-02-28T06:26:33.572837
885792441249365757,SPEC-000080,QC-SPEC-2023-000080,2.6,Clopidogrel Drug Substance Specification,DS,Drug Substance,289500056663981898,978581335474163532,687171029622168373,713914735956176051,SUP,Superseded,CLI,Clinical,3.2.S.4.1,BP,2025-07-03,,20250703,,2025-06-19,20250619,Approver-20,user-35,,,True,2026-02-28T06:26:33.572852,,2026-02-28T06:26:33.572852
54024860245672236,SPEC-000081,QC-SPEC-2024-000081,2.8,Dulaglutide In-Process Control Specification,IPC,In-Process Control,568201277160376122,262333613925548701,196092002886341781,719834040361105234,SUP,Superseded,CLI,Clinical,3.2.P.5.2,USP,2025-09-11,,20250911,,2025-08-28,20250828,Approver-40,user-4,,,True,2026-02-28T06:26:33.572866,,2026-02-28T06:26:33.572867
827357203154094793,SPEC-000082,QC-SPEC-2025-000082,2.3,Levothyroxine In-Process Control Specification,IPC,In-Process Control,1047007794187139125,891229384181243180,19632869490552304,1130563994191591813,DRA,Draft,COM,Commercial,3.2.S.4.1,,2025-12-09,,20251209,,2025-11-25,20251125,Approver-50,user-49,,,True,2026-02-28T06:26:33.572881,,2026-02-28T06:26:33.572882
1005340830920336422,SPEC-000083,QC-SPEC-2026-000083,1.6,Apixaban Drug Product Specification,DP,Drug Product,403694301775939468,422511659533063355,687171029622168373,717353280968687793,APP,Approved,DEV,Development,3.2.S.4.2,BP,2023-09-21,,20230921,,2023-09-18,20230918,Approver-25,user-45,,,True,2026-02-28T06:26:33.572897,,2026-02-28T06:26:33.572898
1067678571720664695,SPEC-000084,QC-SPEC-2020-000084,4.4,Nivolumab Excipient Specification,EXCIP,Excipient,207252574746541451,21019147649439064,352630313262767873,880098768958337359,APP,Approved,CLI,Clinical,3.2.S.4.2,USP,2021-12-27,,20211227,,2021-12-04,20211204,Approver-12,user-17,,,True,2026-02-28T06:26:33.572911,,2026-02-28T06:26:33.572912
572559865002600049,SPEC-000085,QC-SPEC-2021-000085,3.0,Pembrolizumab Excipient Specification,EXCIP,Excipient,721605275020364477,1067524268114984510,878250793116557982,1084898903644199868,APP,Approved,DEV,Development,3.2.P.5.1,,2021-01-20,,20210120,,2021-01-03,20210103,Approver-4,user-44,,,True,2026-02-28T06:26:33.572930,,2026-02-28T06:26:33.572931
620667267290839380,SPEC-000086,QC-SPEC-2022-000086,3.0,Cetuximab Raw Material Specification,RM,Raw Material,609573546344569451,245351871326482825,46167523976552872,713914735956176051,APP,Approved,DEV,Development,3.2.P.5.2,USP,2023-08-31,,20230831,,2023-08-18,20230818,Approver-12,user-13,,,True,2026-02-28T06:26:33.572948,,2026-02-28T06:26:33.572951
560871456288529219,SPEC-000087,QC-SPEC-2023-000087,2.9,Nivolumab In-Process Control Specification,IPC,In-Process Control,207252574746541451,920615120215371322,547473128815303591,880098768958337359,SUP,Superseded,CLI,Clinical,3.2.P.5.2,,2021-02-01,,20210201,,2021-01-04,20210104,Approver-12,user-29,,,True,2026-02-28T06:26:33.572974,,2026-02-28T06:26:33.572975
431377315592782064,SPEC-000088,QC-SPEC-2024-000088,5.1,Levothyroxine In-Process Control Specification,IPC,In-Process Control,156564598046008602,935715948539933241,327217897043323182,180079035177217696,APP,Approved,COM,Commercial,3.2.P.5.2,JP,2020-06-07,,20200607,,2020-05-08,20200508,Approver-7,user-23,,,True,2026-02-28T06:26:33.572990,,2026-02-28T06:26:33.572991
978458431542848622,SPEC-000089,QC-SPEC-2025-000089,2.9,Carvedilol In-Process Control Specification,IPC,In-Process Control,809844774894233799,575008483511088875,467373117589015664,624061991745648713,APP,Approved,COM,Commercial,3.2.P.5.2,BP,2022-03-02,,20220302,,2022-02-10,20220210,Approver-43,user-36,,,True,2026-02-28T06:26:33.573005,,2026-02-28T06:26:33.573006
619218339265108,SPEC-000090,QC-SPEC-2026-000090,2.3,Clopidogrel Excipient Specification,EXCIP,Excipient,797639580378804017,398569544264249548,766016181409944976,556594667284305129,DRA,Draft,DEV,Development,3.2.S.4.2,EP,2022-10-05,,20221005,,2022-09-23,20220923,Approver-26,user-3,,,True,2026-02-28T06:26:33.573023,,2026-02-28T06:26:33.573024
820176581864993527,SPEC-000091,QC-SPEC-2020-000091,5.9,Vildagliptin Raw Material Specification,RM,Raw Material,728797516087283128,685525464848316157,883128150624758965,1130563994191591813,APP,Approved,CLI,Clinical,3.2.S.4.2,,2023-08-05,,20230805,,2023-07-06,20230706,Approver-42,user-13,,,True,2026-02-28T06:26:33.573037,,2026-02-28T06:26:33.573038
968190293830472312,SPEC-000092,QC-SPEC-2021-000092,4.6,Canagliflozin Raw Material Specification,RM,Raw Material,777169568485075321,797655555976764002,1114374057383523306,297951977983551548,DRA,Draft,DEV,Development,3.2.P.5.1,BP,2024-10-12,,20241012,,2024-09-29,20240929,Approver-2,user-32,,,True,2026-02-28T06:26:33.573054,,2026-02-28T06:26:33.573055
1062095272722360063,SPEC-000093,QC-SPEC-2022-000093,1.8,Rosuvastatin Drug Substance Specification,DS,Drug Substance,341424379006390637,92783009971890798,352630313262767873,624061991745648713,DRA,Draft,COM,Commercial,3.2.P.5.1,EP,2023-03-22,,20230322,,2023-02-25,20230225,Approver-6,user-20,,,True,2026-02-28T06:26:33.573068,,2026-02-28T06:26:33.573069
159347178922891261,SPEC-000094,QC-SPEC-2023-000094,1.0,Amoxicillin Intermediate Specification,INTERMED,Intermediate,676699034106089391,344327299592527595,587823240306444353,556594667284305129,SUP,Superseded,COM,Commercial,3.2.P.5.2,BP,2020-07-15,,20200715,,2020-06-27,20200627,Approver-13,user-23,,,True,2026-02-28T06:26:33.573085,,2026-02-28T06:26:33.573086
330658511592175521,SPEC-000095,QC-SPEC-2024-000095,2.8,Amoxicillin Intermediate Specification,INTERMED,Intermediate,949899945515256568,79033042435565547,290983122066396445,79438863500997711,APP,Approved,COM,Commercial,3.2.P.5.2,USP,2025-11-16,,20251116,,2025-10-19,20251019,Approver-14,user-7,,,True,2026-02-28T06:26:33.573103,,2026-02-28T06:26:33.573104
319913806172121127,SPEC-000096,QC-SPEC-2025-000096,2.9,Tamsulosin Excipient Specification,EXCIP,Excipient,847821563252253830,183756590577170257,766016181409944976,837476206580645380,APP,Approved,DEV,Development,3.2.P.5.1,USP,2022-04-13,,20220413,,2022-03-28,20220328,Approver-25,user-14,,,True,2026-02-28T06:26:33.573119,,2026-02-28T06:26:33.573120
82225428766795186,SPEC-000097,QC-SPEC-2026-000097,4.3,Dulaglutide In-Process Control Specification,IPC,In-Process Control,88348692886148293,649528953015767209,933618731918284868,680573631773592303,APP,Approved,CLI,Clinical,3.2.P.5.2,BP,2023-09-16,,20230916,,2023-09-10,20230910,Approver-3,user-10,,,True,2026-02-28T06:26:33.573133,,2026-02-28T06:26:33.573134
984752560179179910,SPEC-000098,QC-SPEC-2020-000098,3.6,Dulaglutide Drug Product Specification,DP,Drug Product,134525308026667660,251869287688604959,612600359045210181,760111678575971204,SUP,Superseded,DEV,Development,3.2.P.5.1,BP,2023-06-22,,20230622,,2023-06-15,20230615,Approver-27,user-25,,,True,2026-02-28T06:26:33.573152,,2026-02-28T06:26:33.573153
405233290473229770,SPEC-000099,QC-SPEC-2021-000099,4.2,Dulaglutide Raw Material Specification,RM,Raw Material,806358606617609363,765749244023156434,723297155562110187,837476206580645380,APP,Approved,CLI,Clinical,3.2.S.4.1,USP,2024-06-07,,20240607,,2024-06-05,20240605,Approver-41,user-8,,,True,2026-02-28T06:26:33.573170,,2026-02-28T06:26:33.573171
64215314608264945,SPEC-000100,QC-SPEC-2022-000100,3.6,Valsartan Drug Substance Specification,DS,Drug Substance,961207467351915804,391569267925370140,667669419394748145,556594667284305129,APP,Approved,CLI,Clinical,3.2.P.5.2,,2021-11-16,,20211116,,2021-10-23,20211023,Approver-19,user-19,,,True,2026-02-28T06:26:33.573185,,2026-02-28T06:26:33.573186
1034102498758906157,SPEC-000101,QC-SPEC-2023-000101,5.7,Losartan Intermediate Specification,INTERMED,Intermediate,7777815257225442,788230390709430167,349700393308997088,680573631773592303,DRA,Draft,DEV,Development,3.2.S.4.1,EP,2022-04-07,,20220407,,2022-04-04,20220404,Approver-34,user-3,,,True,2026-02-28T06:26:33.573201,,2026-02-28T06:26:33.573202
794652237945847568,SPEC-000102,QC-SPEC-2024-000102,1.1,Bevacizumab Excipient Specification,EXCIP,Excipient,207526099741866069,237822595272183698,918112986228691303,680573631773592303,DRA,Draft,DEV,Development,3.2.S.4.1,BP,2024-05-08,,20240508,,2024-05-02,20240502,Approver-40,user-24,,,True,2026-02-28T06:26:33.573215,,2026-02-28T06:26:33.573215
48770102474611678,SPEC-000103,QC-SPEC-2025-000103,2.3,Dapagliflozin Excipient Specification,EXCIP,Excipient,758798105649577054,816296001529296019,933618731918284868,646216603064030264,SUP,Superseded,DEV,Development,3.2.P.5.2,USP,2025-08-24,,20250824,,2025-07-30,20250730,Approver-37,user-1,,,True,2026-02-28T06:26:33.573229,,2026-02-28T06:26:33.573233
249159692725660228,SPEC-000104,QC-SPEC-2026-000104,1.6,Tamsulosin Drug Product Specification,DP,Drug Product,534740097282917143,197532138457849460,54631159255259265,1084898903644199868,DRA,Draft,CLI,Clinical,3.2.S.4.2,EP,2022-04-01,,20220401,,2022-03-03,20220303,Approver-19,user-33,,,True,2026-02-28T06:26:33.573253,,2026-02-28T06:26:33.573254
325490941012640606,SPEC-000105,QC-SPEC-2020-000105,4.1,Tamsulosin Drug Substance Specification,DS,Drug Substance,493504589754839502,273113709144756741,878250793116557982,760111678575971204,APP,Approved,DEV,Development,3.2.S.4.1,,2024-12-02,,20241202,,2024-12-01,20241201,Approver-34,user-19,,,True,2026-02-28T06:26:33.573268,,2026-02-28T06:26:33.573269
766300214947328705,SPEC-000106,QC-SPEC-2021-000106,5.8,Lisinopril Intermediate Specification,INTERMED,Intermediate,1147385589186861604,1031292880624884401,79239146133907914,717353280968687793,APP,Approved,DEV,Development,3.2.P.5.1,,2020-09-23,,20200923,,2020-09-09,20200909,Approver-47,user-11,,,True,2026-02-28T06:26:33.573283,,2026-02-28T06:26:33.573284
209514939287731247,SPEC-000107,QC-SPEC-2022-000107,4.0,Valsartan In-Process Control Specification,IPC,In-Process Control,762888991163619282,353493289588707565,467373117589015664,760111678575971204,DRA,Draft,CLI,Clinical,3.2.P.5.1,BP,2022-08-15,,20220815,,2022-08-14,20220814,Approver-50,user-37,,,True,2026-02-28T06:26:33.573297,,2026-02-28T06:26:33.573298
357680200887464602,SPEC-000108,QC-SPEC-2023-000108,4.9,Pembrolizumab Drug Substance Specification,DS,Drug Substance,1059569585534443896,835565491563444564,667669419394748145,1130563994191591813,APP,Approved,COM,Commercial,3.2.S.4.2,JP,2020-03-22,,20200322,,2020-03-01,20200301,Approver-44,user-40,,,True,2026-02-28T06:26:33.573312,,2026-02-28T06:26:33.573313
707379641974278831,SPEC-000109,QC-SPEC-2024-000109,4.7,Losartan Excipient Specification,EXCIP,Excipient,222461500850890767,1088892427343357382,19632869490552304,268484554233295199,DRA,Draft,COM,Commercial,3.2.S.4.1,BP,2023-11-14,,20231114,,2023-10-24,20231024,Approver-35,user-24,,,True,2026-02-28T06:26:33.573326,,2026-02-28T06:26:33.573327
874625890921348914,SPEC-000110,QC-SPEC-2025-000110,1.6,Amoxicillin Drug Product Specification,DP,Drug Product,1105561796151254214,1012048483270807072,721739277798666228,268484554233295199,APP,Approved,CLI,Clinical,3.2.P.5.2,EP,2021-10-18,,20211018,,2021-10-06,20211006,Approver-3,user-30,,,True,2026-02-28T06:26:33.573344,,2026-02-28T06:26:33.573345
714014957755449069,SPEC-000111,QC-SPEC-2026-000111,4.6,Nivolumab Excipient Specification,EXCIP,Excipient,25751041500252573,613350872700805506,349700393308997088,840331597385216703,SUP,Superseded,COM,Commercial,3.2.S.4.2,BP,2023-12-16,,20231216,,2023-12-09,20231209,Approver-47,user-29,,,True,2026-02-28T06:26:33.573361,,2026-02-28T06:26:33.573362
536288609428290017,SPEC-000112,QC-SPEC-2020-000112,5.3,Adalimumab Excipient Specification,EXCIP,Excipient,741990468292682774,853307936968459536,114246666796624147,760111678575971204,DRA,Draft,CLI,Clinical,3.2.S.4.1,EP,2024-06-21,,20240621,,2024-06-16,20240616,Approver-46,user-13,,,True,2026-02-28T06:26:33.573384,,2026-02-28T06:26:33.573385
162268959433611713,SPEC-000113,QC-SPEC-2021-000113,3.3,Metformin Intermediate Specification,INTERMED,Intermediate,991451188909010574,968639016063590319,1063877619515961722,1005634818862496797,APP,Approved,COM,Commercial,3.2.S.4.2,EP,2024-07-30,,20240730,,2024-07-18,20240718,Approver-31,user-7,,,True,2026-02-28T06:26:33.573408,,2026-02-28T06:26:33.573409
675849019172398564,SPEC-000114,QC-SPEC-2022-000114,5.2,Montelukast Intermediate Specification,INTERMED,Intermediate,445651328897834811,464722761102804987,79239146133907914,1152813234676593434,SUP,Superseded,CLI,Clinical,3.2.S.4.2,,2022-06-08,,20220608,,2022-05-28,20220528,Approver-28,user-12,,,True,2026-02-28T06:26:33.573425,,2026-02-28T06:26:33.573426
1018390373984142453,SPEC-000115,QC-SPEC-2023-000115,5.2,Cetuximab Excipient Specification,EXCIP,Excipient,862370297657975333,401404361117250252,196092002886341781,760111678575971204,APP,Approved,COM,Commercial,3.2.S.4.2,,2021-12-06,,20211206,,2021-11-27,20211127,Approver-13,user-10,,,True,2026-02-28T06:26:33.573441,,2026-02-28T06:26:33.573442
402991537205746016,SPEC-000116,QC-SPEC-2024-000116,5.9,Omeprazole Excipient Specification,EXCIP,Excipient,63170048226902845,59345364718276706,694738612452718043,646216603064030264,DRA,Draft,CLI,Clinical,3.2.P.5.1,USP,2025-06-16,,20250616,,2025-06-05,20250605,Approver-5,user-6,,,True,2026-02-28T06:26:33.573458,,2026-02-28T06:26:33.573459
488927639447883025,SPEC-000117,QC-SPEC-2025-000117,2.3,Dulaglutide Drug Substance Specification,DS,Drug Substance,568201277160376122,826603557137238796,114246666796624147,646216603064030264,APP,Approved,DEV,Development,3.2.P.5.2,USP,2024-01-01,,20240101,,2023-12-25,20231225,Approver-24,user-40,,,True,2026-02-28T06:26:33.573477,,2026-02-28T06:26:33.573478
446405918619277786,SPEC-000118,QC-SPEC-2026-000118,1.8,Rivaroxaban Raw Material Specification,RM,Raw Material,1073907112972659513,851626079137934005,774915664313290064,809932346083823820,SUP,Superseded,CLI,Clinical,3.2.S.4.1,EP,2023-04-01,,20230401,,2023-03-22,20230322,Approver-11,user-27,,,True,2026-02-28T06:26:33.573493,,2026-02-28T06:26:33.573494
118347831436780908,SPEC-000119,QC-SPEC-2020-000119,3.3,Nivolumab Drug Substance Specification,DS,Drug Substance,135597792281916697,541980112185031498,1057351768623314821,1005634818862496797,SUP,Superseded,COM,Commercial,3.2.P.5.1,EP,2025-04-07,,20250407,,2025-03-15,20250315,Approver-29,user-7,,,True,2026-02-28T06:26:33.573508,,2026-02-28T06:26:33.573509
710776916406807735,SPEC-000120,QC-SPEC-2021-000120,3.7,Insulin Lispro Drug Substance Specification,DS,Drug Substance,389659098158637539,524295630173762395,994180550334117185,809932346083823820,APP,Approved,CLI,Clinical,3.2.S.4.1,BP,2020-03-22,,20200322,,2020-03-03,20200303,Approver-2,user-32,,,True,2026-02-28T06:26:33.573526,,2026-02-28T06:26:33.573526
524458326655969024,SPEC-000121,QC-SPEC-2022-000121,2.2,Valsartan In-Process Control Specification,IPC,In-Process Control,827000467456289469,61391244799276844,413331060368526253,225472403720219151,SUP,Superseded,CLI,Clinical,3.2.P.5.2,BP,2024-02-24,,20240224,,2024-02-21,20240221,Approver-10,user-8,,,True,2026-02-28T06:26:33.573545,,2026-02-28T06:26:33.573546
717386569088573978,SPEC-000122,QC-SPEC-2023-000122,5.7,Duloxetine In-Process Control Specification,IPC,In-Process Control,721849617163586457,822614675163700797,774915664313290064,719834040361105234,APP,Approved,COM,Commercial,3.2.P.5.1,,2020-12-06,,20201206,,2020-11-24,20201124,Approver-38,user-27,,,True,2026-02-28T06:26:33.573564,,2026-02-28T06:26:33.573565
351129617326124049,SPEC-000123,QC-SPEC-2024-000123,3.2,Dulaglutide Drug Product Specification,DP,Drug Product,794905477928043973,688361802107214203,795473164318541398,79438863500997711,DRA,Draft,CLI,Clinical,3.2.P.5.1,EP,2020-04-06,,20200406,,2020-03-21,20200321,Approver-45,user-20,,,True,2026-02-28T06:26:33.573580,,2026-02-28T06:26:33.573581
141795318611498112,SPEC-000124,QC-SPEC-2025-000124,1.5,Cetuximab Raw Material Specification,RM,Raw Material,824299246033956540,926504500658185582,795473164318541398,1045047908631349298,DRA,Draft,CLI,Clinical,3.2.P.5.1,EP,2025-02-19,,20250219,,2025-01-28,20250128,Approver-40,user-1,,,True,2026-02-28T06:26:33.573594,,2026-02-28T06:26:33.573595
771734677791304312,SPEC-000125,QC-SPEC-2026-000125,4.0,Nivolumab In-Process Control Specification,IPC,In-Process Control,347139486853339936,1027269725909182523,612182827333231462,225472403720219151,SUP,Superseded,DEV,Development,3.2.P.5.2,BP,2025-04-09,,20250409,,2025-03-27,20250327,Approver-22,user-24,,,True,2026-02-28T06:26:33.573613,,2026-02-28T06:26:33.573614
626550765195797677,SPEC-000126,QC-SPEC-2020-000126,2.7,Rosuvastatin Intermediate Specification,INTERMED,Intermediate,956104767632880398,977932262415202316,123897802993369418,880098768958337359,DRA,Draft,CLI,Clinical,3.2.P.5.2,JP,2022-12-07,,20221207,,2022-11-19,20221119,Approver-6,user-29,,,True,2026-02-28T06:26:33.573627,,2026-02-28T06:26:33.573628
